id,source,sentence_1,sentence_2,label,binary-label,sentence_1_bert,sentence_2_bert
boostcamp-sts-v1-train-6013,nsmc-sampled,악마의 씨'를 만든 감독 맞아?.,미녀'는 좀 아니고 걍 '여자 삼총사' ㅋ.,0.0,0.0,악마의 씨'를'만든 감독 맞아?.,미녀'는 좀 아니고'걍'여자 삼총사'ㅋ.
boostcamp-sts-v1-train-6031,slack-sampled,다음에 다시 찍어요!,다음에 더 많은 얘기 나누어요!,0.0,0.0,다음에 다시 찍어요!,다음에 더 더 많은 얘기 나누어요!
boostcamp-sts-v1-train-6038,slack-sampled,재밌을거 같은데 땀나는거 생각하면 하기 싫어질 듯한..,그건 그렇고 사진 너무 옛날 것 쓰신거 같은데...,0.0,0.0,재밌을거 같은데 땀나는거 생각하면 하기가 싫어질 듯한..,그건 그렇고 사진 너무 예뻐서 옛날 것 쓰신거 같은데...
boostcamp-sts-v1-train-6039,nsmc-sampled,불편한 손님의 목숨이 끝난후 얘기는 시작된다,근데 약이 나오고 나서부터 문제가 시작된다.,0.0,0.0,그러나 불편한 손님의 목숨이 끝난후 얘기는 시작된다,근데 약이 나오고 나서부터 이 문제가 시작된다.
boostcamp-sts-v1-train-6042,slack-sampled,여기서 기술을 만들었나 보군요.,아하 블프가 있었군요.,0.0,0.0,여기서 새로운 기술을 만들었나 보군요.,아하 블프가 있었군요.
boostcamp-sts-v1-train-6043,slack-sampled,결혼 이후에는 요리에 관심이 생겨 다양한 요리에 도전하셨는데 온갖 재료로 김밥을 말아보는 시도를 하시고 김밥은 항상 맛있다는 결론을 얻으셨다고 합니다.,서로 취미 생활을 공유하다가 둘 다 취미생활에 열정을 쏟는다는 공통점을 발견했습니다,0.0,0.0,"결혼 이후에는 요리에 관심이 생겨 다양한 요리에 많이 도전하셨는데, 온갖 재료로 김밥을 직접 말아보는 시도를 하시고 김밥은 항상 맛있다는 결론을 얻으셨다고 합니다.",서로 취미 생활을 공유하다가 둘이 다 취미생활에만 열정을 쏟는다는 공통점을 발견했습니다
boostcamp-sts-v1-train-6047,petition-sampled,등기사항전부증명서(일명 등기부등본) 공신력인정을 해주세요,"관공서,기업 대표전화(1588,1544 등) 없애거나 개선해주세요",0.0,0.0,등기사항전부증명서 ( 일명 등기부등본 ) 공신력인정을 꼭 해주세요,"제발 관공서, 기업 대표전화 ( 1588, 1544 등 ) 없애거나 개선해주세요"
boostcamp-sts-v1-train-6052,petition-sampled,조두순 출소를 막을 방법은 현실적으론 없지않을까요..,대통령님 제발...미세먼지 해결방법을 효과적인걸로...,0.0,0.0,조두순 출소를 미리 막을 방법은 현실적으론 없지않을까요..,대통령님 제발... 미세먼지 해결방법을. 효과적인걸로...
boostcamp-sts-v1-train-6061,petition-sampled,모든 증권사 정밀조사를 실시해 주세요.,국민연금에 부과하는 소득세를 폐지해 주세요.,0.0,0.0,모든 증권사에 정밀조사를 실시해 주세요.,국민연금에서 부과하는 소득세를 폐지해 주세요.
boostcamp-sts-v1-train-6065,slack-sampled,과반도 넘지못하여 그냥 pro 계정을 쓰는것으로 ㅠ_ㅎㅎ,아마도 <PERSON> 님??? 아니면 슬렉 관리자 계정이신 분들께 도움 요청합니다!,0.0,0.0,과반도 넘지못하여서 그냥 pro 계정을 쓰는것으로 ㅠ _ ㅎㅎ,! 아마도 < PERSON > 님??? 아니면 슬렉 관리자님 계정이신 분들께 도움 요청합니다!
boostcamp-sts-v1-train-6068,slack-sampled,이 정도 난이도의 프레임워크 trial 신청자들은 대략 40명 내외라고 하네요,주로 서로의 background + 하는 일에 대해서 많이 이야기 나눴습니다.,0.0,0.0,이 정도 난이도의 프레임워크인 trial 신청자들은 대략 40명 내외라고는 하네요,주로 서로의 background + 하는 모든 일에 대해서 많이들 이야기 나눴습니다.
boostcamp-sts-v1-train-6077,slack-sampled,"엇 절이라그래서 막 한옥집,기와 이런거 생각했는데 무척 현대적이네요ㅎㅎㅎ","어머 저 여기 좋아해서, 막 생일날 엄마아빠랑 가고 그랬는데 사라져서 섭섭했어요!",0.0,0.0,"엇 절이라그래서 막 한옥집, 기와 이런거 생각했는데 무척이나 현대적이네요ㅎㅎㅎ","어머 저 여기 너무 좋아해서,, 막 생일날 엄마아빠랑 가고 그랬는데 사라져서 섭섭했어요!"
boostcamp-sts-v1-train-6079,petition-sampled,공공의 적 공공장소..,흡연장소 단속 관련 청원,0.0,0.0,공공의 적 공공장소..,서울시 흡연장소 단속 관련 청원
boostcamp-sts-v1-train-6084,slack-sampled,궁금해서 discussion 구경해보니 사진과 같은 글이 있네요 ㅋㅋㅋ,touchbar에서 뛰어다니는 앱도 있으면 좋겠네요 ㅋ,0.0,0.0,궁금해서 블로그 discussion 구경해보니 사진과 같은 글이 있네요 ㅋㅋㅋ,touchbar에서 뛰어다니는 앱도 있으면 좋겠네요. ㅋ
boostcamp-sts-v1-train-6098,slack-sampled,너무 감사드립니다 ㅠㅠ,너무 부럽습니다 ㅠㅠ,0.0,0.0,너무 감사드립니다 ㅠㅠ,너무 부럽습니다 ㅠㅠ
boostcamp-sts-v1-train-6106,slack-sampled,"크크 저도 그 생각해봤는데, 어떤 팩 넣어드릴 수 있을까요 ㅎㅎ",그리구 혹시 스티커 주문하실 때 어디서 하시는지 저도 알 수 있을까요 ㅎㅎㅎ,0.0,0.0,"크 크크 저도 그 생각해봤는데, 어떤 팩 넣어드릴릴 수 있을까요 ㅎㅎ",그리구 혹시 스티커 주문하실 때 어디서 구매 하시는지 저도 잘 알 수 있을까요 ㅎㅎㅎ
boostcamp-sts-v1-train-6119,slack-sampled,원곡도 한 번 들어보시죠 ㅎ -,<PERSON> 님도 한 번 고려해보시죠! ㅎㅎ,0.0,0.0,원곡도 한 번 들어보시죠 ㅎ - -,< PERSON >! 님도 한 번 고려해보시죠! ㅎㅎ
boostcamp-sts-v1-train-6124,nsmc-rtt,모든 사람이 감동적이다 해서 나에게도 감동적으로 느껴지는 건 아닌 듯.,모두가 움직였다고 해서 내가 움직인 것은 아니다.,0.0,0.0,모든 사람이 감동적이다 해서 나에게도 감동적으로 느껴지는 건 아닌 걸 걸 듯.,모두가 움직였다고 해서 내가 다 움직인 것은 아니다.
boostcamp-sts-v1-train-6129,petition-sampled,대한민국 구성원은 남녀모두입니다.,남자 강제 군대징병은 위헌입니다.,0.0,0.0,대한민국 구성원은 남녀모두입니다.,남자 강제 군대징병은 당연히 위헌입니다.
boostcamp-sts-v1-train-6132,nsmc-sampled,지적인 마추카와 대비대는 격렬한 영화....,엑스맨과 비교한 감독발언... 슈퍼맨을 기대했다가 우뢰매를 본 느낌...,0.0,0.0,지적인 마추카와 대비대는 격렬한 액션 영화....,엑스맨과 비교한 듯한 감독발언... 슈퍼맨을 기대했다가 우뢰매를 본 느낌...
boostcamp-sts-v1-train-6133,petition-sampled,사형제 폐지에 대하여,현행 벌금제도개선에 대하여,0.0,0.0,사형제 폐지에 대하여,현행 벌금제도개선에 대하여
boostcamp-sts-v1-train-6134,slack-sampled,와 대박 무슨 엽서사진같아요!!,밀푀유나베 진짜 꽃 같아요!!,0.0,0.0,아 와 대박 무슨 엽서사진같아요!!,밀푀유나베 진짜 예쁜 꽃 같아요!!
boostcamp-sts-v1-train-6135,slack-sampled,오늘은 근처 조개 맛집!!,두분 맛난거 고고!!,0.0,0.0,오늘은 근처 조개구이 맛집!!,두분 맛난거 고고!!
boostcamp-sts-v1-train-6136,slack-sampled,근손실 방지를 위해 의자 대신 스쾃 자세로 드시는거 아니죠?,6피스만 드신 거 아니죠?,0.0,0.0,"근손실 방지를 위해, 의자 대신 자세로 드시는거 아니죠?",6피스만 드신다는 거 아니죠?
boostcamp-sts-v1-train-6148,nsmc-sampled,오우삼 영화을 보면서 정교한 스토리 설정이나 카메라 웤을 기대하지 않는다.,마술 소재 영화는 스토리와 cg만 좋으면 당연이 성공한다.,0.0,0.0,오우삼은 영화을 보면서 정교한 스토리 설정이나 카메라 전혀 기대하지 않는다.,"마술 소재 영화는 스토리와 cg만 좋으면, 당연이 성공한다."
boostcamp-sts-v1-train-6155,slack-sampled,구글에서는 최대 20일 이내의 계정만 복원할 수 있도록 안내되고 있습니다.,Magnet 은 화면 분할을 단축키로 0.3초만에 착착 할 수 있게 되는 앱입니다.,0.0,0.0,구글에서는 최대 20일 이내의 계정만 복원할 할 수는 있도록 안내되고 있습니다.,Magnet 은 화면 분할을 단축키로 하여 0. 3초만에 착착 할 수 있게끔 되는 앱입니다.
boostcamp-sts-v1-train-6156,nsmc-sampled,특히 연필이 어쩌구 할때,뉴스가 오히려 힐링이 된다는 ㅎㅎ,0.0,0.0,특히 연필이구 어쩌구 할때,이 뉴스가 오히려 힐링이 된다는 ㅎㅎ
boostcamp-sts-v1-train-6160,petition-sampled,핵실험장 아닌 핵폐기를 유엔에 보여야,압박에 의한 아이들의 보호를 간절히 바라며,0.0,0.0,핵실험장 아닌 핵폐기를 위해 유엔에 보여야,그리고 압박에 의한 아이들의 보호를 간절히 바라며
boostcamp-sts-v1-train-6168,petition-sampled,모든 공동주택 관리비 통장 월 1회 공개의무화,여성도 군대를 의무적으로 가야합니다 페미니즘의 출발선,0.0,0.0,서울시 모든 공동주택 관리비 통장 월 1회 공개의무화,여성도 군대를 의무적으로 가야합니다. 페미니즘의 출발선
boostcamp-sts-v1-train-6169,nsmc-sampled,김빈종 채시라등 ㅈ더빙 정말 허접했지,알프레드 히치콕 찰리 채플린 등 제가 흑백영화를 정말정말 좋아하는데 정말 재밌게 봤어요,0.0,0.0,"김빈종, 채시라등 ㅈ더빙 정말 허접했지","알프레드, 히치콕 찰리 채플린 등 제가 흑백영화를 정말정말 좋아하는데 정말 너무 재밌게 봤어요"
boostcamp-sts-v1-train-6170,nsmc-sampled,보다 중간에 나왔어요,내용 괜찮고 아주 흥미로왔어요.,0.0,0.0,보다 중간에 나왔어요,일단 내용 괜찮고 아주 흥미로왔어요.
boostcamp-sts-v1-train-6185,slack-sampled,패트와 매트.. 혹은 무한도전 하와 수.. 느낌..,와 닭갈비와 막국수... 조합... 사기죠 ㅎ,0.0,0.0,패트와 함께 매트.. 혹은 무한도전 하와 수.. 느낌..,와. 닭갈비와 막국수... 조합... 사기죠 ㅎ
boostcamp-sts-v1-train-6186,slack-sampled,27인치 모니터만 있으면 완벽한 몰입가능하겠습니다.,제가 생각하는 주요 챕터를 일부 발췌합니다.,0.0,0.0,27인치의 모니터만 있으면 완벽한 몰입가능하겠습니다.,제가 항상 생각하는 주요 챕터를 일부 발췌합니다.
boostcamp-sts-v1-train-6194,nsmc-sampled,전투씬은 용의눈물만 못하고 특수효과 안습 우리스스로 역사왜곡,정말 무섭게도 실제 이야기의 주인공들은 대부분 보호관찰 처분만을 받았습니다,0.0,0.0,전투씬은 용의눈물만도 못하고 특수효과 안습 우리스스로 역사왜곡,그런데 정말 무섭게도 실제 이야기의 주인공들은 대부분 보호관찰 처분만을 받았습니다
boostcamp-sts-v1-train-6200,nsmc-sampled,너무잼있고 이재는 어떻게 해야되는 지알았어요 연애랑 사랑에대해서 여자친구,전 개인적으로 별로였네요 아동용에 왜이리 열광하는 줄 모르겠네요,0.0,0.0,너무잼있고 이재는 어떻게 해야되는 지알았어요 연애랑 또 사랑에대해서 여자친구,전 개인적으로 별로였네요. 아동용에 왜이리 열광하는 줄 모르겠네요
boostcamp-sts-v1-train-6207,slack-sampled,오~ 조만간 분갈이 해야 하는데 참고해서 잘 키워볼게요,분발해서 찍고 싶어지네요 ㅎㅎ,0.0,0.0,오 ~ 조만간 분갈이 해야 하는데 참고해서 잘 좀 키워볼게요,얼른 분발해서 찍고 싶어지네요 ㅎㅎ
boostcamp-sts-v1-train-6211,petition-sampled,전파무기(뇌신경실험) 법제정을 요청합니다.,의료용 대마 합법화(오찬희 법) 의결을 촉구합니다.,0.0,0.0,전파무기(뇌신경실험) 법제정을 요청합니다.,의료용 대마 합법화 ( 오찬희의 법 ) 의결을 촉구합니다.
boostcamp-sts-v1-train-6217,slack-sampled,일등이 얼마 안 남았습니다~~,또 시간 가져보시죠~~,0.0,0.0,일등이 이제 얼마 안 남았습니다 ~ ~,또 시간 가져보시죠~~
boostcamp-sts-v1-train-6229,nsmc-sampled,어디든 기댈곳이 없다.,재정신으로는 절대 만들 수 없다.,0.0,0.0,어디든 기댈곳이 없다.,재정신으로는 부를 절대 만들 수 없다.
boostcamp-sts-v1-train-6252,nsmc-sampled,계속 도망가봤자 어차피 나라 손바닥안에 있죠,찾고 있는데 쉽지 않네요,0.0,0.0,계속 도망가봤자 우린 어차피 나라 손바닥안에 있죠,계속 찾고 있는데 쉽지 않네요
boostcamp-sts-v1-train-6254,petition-sampled,당신들 무얼하고 있나요?,제가 무엇을 잘못했을까요?,0.0,0.0,당신들 무얼하고 있나요?,제가 무엇을 잘못했을까요?
boostcamp-sts-v1-train-6257,petition-sampled,살아있는 생명을 그대로 요리하는 것 금지해주세요,대한민국에서 의료용 대마를 사용 할수있게 허가해주세요,0.0,0.0,살아있는 생명을 그대로 요리하는 것을 금지해주세요,제발 대한민국에서 의료용 대마를 사용 할수있게 허가해주세요
boostcamp-sts-v1-train-6260,nsmc-sampled,아쉬움 그 자체...,진짜 펑펑움 개슬픔....,0.0,0.0,아쉬움 그 자체...,진짜 펑펑움 개슬픔....
boostcamp-sts-v1-train-6270,slack-sampled,바로 출고가 되나봐요!,역시 숨길 수 없나봐요ㅎㅎ,0.0,0.0,바로 출고가 되나봐요!,역시 숨길 수는 없나봐요ㅎㅎ
boostcamp-sts-v1-train-6274,nsmc-sampled,"분명한거고 당연한 만남이지만, 이루어질 수 없는 민족",다시 나타날 수 없는 작품,0.0,0.0,"분명한거고, 당연한 만남이지만, 이루어질 수 없는 민족",다시 나타날 수 밖에 없는 작품
boostcamp-sts-v1-train-6288,petition-sampled,하~~~~ 환경부 답이 없다.,~~~~~~~~~~~ 가상화폐 ~폐쇄 청원합니다 ~~~~~~~~~~~~~~~~~~~~,0.0,0.0,- 하 ~ ~ ~ ~ 환경부 답이 없다.,~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ 가상화폐 ~ 폐쇄 청원합니다 ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~
boostcamp-sts-v1-train-6291,petition-sampled,과로와 스트레스로 암에도 걸립니다.,직장내 상사의 갑질과 과도한 회식후 벌어지는 환락에 금지를 직장인들의 동참을 기다립니다,0.0,0.0,과로와 스트레스로 암에도 오래 걸립니다.,직장내 상사의 갑질과 과도한 회식후 벌어지는 환락에 금지를 직장인들의 적극 동참을 간절히 기다립니다
boostcamp-sts-v1-train-6311,petition-sampled,미세먼지 매우나쁨일때는 중학교 고등학교도 쉬게해주세요,중학교이하 핸드폰 8시 이후에는 인터넷 사용 못하게 법으로 막아주세요.,0.0,0.0,미세먼지 매우나쁨일때는 꼭 중학교 고등학교도 쉬게해주세요,중학교이하 핸드폰 8시 이후에는 절대 인터넷 사용 못하게 법으로 막아주세요.
boostcamp-sts-v1-train-6313,nsmc-sampled,주몽이랑 같이 시작했으면 이겨써!!!!,주준영 내 워너비!!!,0.0,0.0,주몽이랑 꼭 같이 시작했으면 이겨써!!!!,주준영 내 워너비!!!
boostcamp-sts-v1-train-6316,slack-sampled,치킨 먹는 asmr 이 너무 컸나보네요ㅠㅠ,Phum Viphurit 좋죠 ㅠ,0.0,0.0,치킨 먹는 동안 asmr 이 너무 컸나보네요ㅠㅠ,- Phum Viphurit 좋죠 ㅠ
boostcamp-sts-v1-train-6321,slack-sampled,소고기가 들어간 음식이 아니라면 다 먹을 수 있으니 언제든지 불러주시면 함께 하겠다고 하시네요.,체력이 다하지 않는다면 참석할게요.,0.0,0.0,혹시 소고기가 들어간 음식이 아니라면 다 먹을 수 있으니 언제든지 불러주시면서 함께 하겠다고 하시네요.,체력이 다하지를 않는다면 참석할게요.
boostcamp-sts-v1-train-6335,slack-sampled,푸른 잔디가 펼쳐진 GMF에서 안테나뮤직 세션 어딘가에 누워있는 기분을 만끽했습니다~,흙에 숨어있던 버섯이 자라는 진기한 장면을 볼 수 있었습니다 ㅋㅋㅋ,0.0,0.0,그리고 푸른 잔디가 펼쳐진 GMF에서 안테나뮤직 세션은 어딘가에 누워있는 기분을 만끽했습니다 ~,흙에 숨어있던 버섯이 쑥쑥 자라는 진기한 장면을 볼 수는 있었습니다 ㅋㅋㅋ
boostcamp-sts-v1-train-6337,slack-sampled,ㅋㅋ 앗 사실 습해서 꼬부랑 머리 된거예요,앗 저도 이거 해봤어요 ㅋㅋ 귀엽 ㅎㅎ,0.0,0.0,ㅋㅋ 앗 이거 사실 습해서 꼬부랑 머리 된거예요,앗 저도 이거 해봤어요 ㅋㅋ 넘 귀엽 ㅎㅎ
boostcamp-sts-v1-train-6342,slack-sampled,VR이 있긴한데 PS4용이라서 쓸순 없을 것 같네요. ㅠ,이게 MTB용이지만 신발이랑 접지가 넓어서 효율이 좋다고 합니다.,0.0,0.0,VR이 있긴한데 PS4용이라서 굳이 쓸순 없을 것 같네요. ㅠ,이게 대부분 MTB용이지만 신발이랑 접지가 넓어서 효율이 좋다고 합니다.
